country,year,population,cement_co2,cement_co2_per_capita,co2,co2_growth_abs,co2_growth_prct,co2_including_luc,co2_including_luc_growth_abs,co2_including_luc_growth_prct,co2_including_luc_per_capita,co2_including_luc_per_gdp,co2_including_luc_per_unit_energy,co2_per_capita,co2_per_gdp,co2_per_unit_energy,coal_co2,coal_co2_per_capita,consumption_co2,consumption_co2_per_capita,consumption_co2_per_gdp,cumulative_cement_co2,cumulative_co2,cumulative_co2_including_luc,cumulative_coal_co2,cumulative_flaring_co2,cumulative_gas_co2,cumulative_luc_co2,cumulative_oil_co2,cumulative_other_co2,energy_per_capita,flaring_co2,flaring_co2_per_capita,gas_co2,gas_co2_per_capita,ghg_excluding_lucf_per_capita,ghg_per_capita,land_use_change_co2,land_use_change_co2_per_capita,methane,methane_per_capita,nitrous_oxide,nitrous_oxide_per_capita,oil_co2,oil_co2_per_capita,other_co2_per_capita,other_industry_co2,primary_energy_consumption,share_global_cement_co2,share_global_co2,share_global_co2_including_luc,share_global_coal_co2,share_global_cumulative_cement_co2,share_global_cumulative_co2,share_global_cumulative_co2_including_luc,share_global_cumulative_coal_co2,share_global_cumulative_flaring_co2,share_global_cumulative_gas_co2,share_global_cumulative_luc_co2,share_global_cumulative_oil_co2,share_global_cumulative_other_co2,share_global_flaring_co2,share_global_gas_co2,share_global_luc_co2,share_global_oil_co2,share_global_other_co2,share_of_temperature_change_from_ghg,temperature_change_from_ch4,temperature_change_from_co2,temperature_change_from_ghg,temperature_change_from_n2o,total_ghg,total_ghg_excluding_lucf,trade_co2,trade_co2_share
OECD (Jones et al.),1981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2426.084,,923.431,,,,,,,,,,,,,,,,,,,,,,,,,48.555,0.093,0.292,0.403,0.018,14759.805,12933.32,,
OECD (Jones et al.),1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2455.907,,924.486,,,,,,,,,,,,,,,,,,,,,,,,,48.411,0.094,0.297,0.41,0.018,14331.867,12567.768,,
OECD (Jones et al.),1983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2400.205,,933.335,,,,,,,,,,,,,,,,,,,,,,,,,48.25,0.095,0.302,0.416,0.019,14290.678,12455.655,,
OECD (Jones et al.),1984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2396.154,,941.58,,,,,,,,,,,,,,,,,,,,,,,,,48.06,0.096,0.307,0.422,0.019,14591.715,12806.207,,
OECD (Jones et al.),1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2425.676,,939.544,,,,,,,,,,,,,,,,,,,,,,,,,47.87,0.097,0.312,0.429,0.02,14650.586,12886.206,,
OECD (Jones et al.),1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2411.665,,918.817,,,,,,,,,,,,,,,,,,,,,,,,,47.671,0.097,0.317,0.435,0.02,14608.171,12893.441,,
OECD (Jones et al.),1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2385.835,,909.744,,,,,,,,,,,,,,,,,,,,,,,,,47.465,0.098,0.322,0.441,0.02,14790.924,13153.59,,
OECD (Jones et al.),1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2380.292,,899.203,,,,,,,,,,,,,,,,,,,,,,,,,47.252,0.098,0.328,0.447,0.021,15172.378,13477.377,,
OECD (Jones et al.),1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2379.71,,906.123,,,,,,,,,,,,,,,,,,,,,,,,,47.042,0.099,0.333,0.453,0.021,15400.773,13712.113,,
OECD (Jones et al.),1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2362.907,,880.779,,,,,,,,,,,,,,,,,,,,,,,,,46.857,0.099,0.339,0.459,0.022,15709.838,13948.767,,
OECD (Jones et al.),1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2347.764,,870.119,,,,,,,,,,,,,,,,,,,,,,,,,46.665,0.099,0.344,0.466,0.022,15599.14,13941.202,,
OECD (Jones et al.),1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2330.661,,868.946,,,,,,,,,,,,,,,,,,,,,,,,,46.491,0.099,0.35,0.472,0.022,15613.101,13998.12,,
OECD (Jones et al.),1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2315.886,,870.135,,,,,,,,,,,,,,,,,,,,,,,,,46.333,0.099,0.356,0.478,0.023,15642.159,14060.775,,
OECD (Jones et al.),1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2313.706,,899.252,,,,,,,,,,,,,,,,,,,,,,,,,46.165,0.1,0.361,0.484,0.023,15911.417,14273.286,,
OECD (Jones et al.),1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2306.558,,908.766,,,,,,,,,,,,,,,,,,,,,,,,,45.998,0.1,0.367,0.49,0.024,16064.073,14436.934,,
OECD (Jones et al.),1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2302.003,,928.153,,,,,,,,,,,,,,,,,,,,,,,,,45.837,0.1,0.373,0.497,0.024,16498.775,14856.596,,
OECD (Jones et al.),1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2307.741,,919.12,,,,,,,,,,,,,,,,,,,,,,,,,45.668,0.1,0.379,0.503,0.024,16587.088,14946.045,,
OECD (Jones et al.),1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2268.369,,899.572,,,,,,,,,,,,,,,,,,,,,,,,,45.537,0.1,0.385,0.51,0.025,16602.211,14878.276,,
OECD (Jones et al.),1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2251.082,,898.035,,,,,,,,,,,,,,,,,,,,,,,,,45.402,0.1,0.391,0.516,0.025,16671.23,14959.159,,
OECD (Jones et al.),2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2257.045,,887.825,,,,,,,,,,,,,,,,,,,,,,,,,45.267,0.1,0.398,0.523,0.026,16944.719,15284.568,,
OECD (Jones et al.),2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2232.236,,887.175,,,,,,,,,,,,,,,,,,,,,,,,,45.126,0.099,0.404,0.529,0.026,16760.09,15211.418,,
OECD (Jones et al.),2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2196.112,,880.165,,,,,,,,,,,,,,,,,,,,,,,,,44.969,0.099,0.41,0.535,0.026,16714.326,15274.623,,
OECD (Jones et al.),2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2148.357,,856.639,,,,,,,,,,,,,,,,,,,,,,,,,44.781,0.099,0.416,0.542,0.027,17156.369,15514.01,,
OECD (Jones et al.),2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2153.173,,880.168,,,,,,,,,,,,,,,,,,,,,,,,,44.589,0.099,0.423,0.549,0.027,17143.396,15637.693,,
OECD (Jones et al.),2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2113.13,,859.674,,,,,,,,,,,,,,,,,,,,,,,,,44.38,0.099,0.429,0.555,0.028,17093.084,15693.534,,
OECD (Jones et al.),2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2152.212,,873.912,,,,,,,,,,,,,,,,,,,,,,,,,44.153,0.098,0.435,0.561,0.028,16999.057,15666.027,,
OECD (Jones et al.),2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2149.147,,881.909,,,,,,,,,,,,,,,,,,,,,,,,,43.94,0.098,0.442,0.568,0.028,17153.695,15800.664,,
OECD (Jones et al.),2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2132.897,,836.627,,,,,,,,,,,,,,,,,,,,,,,,,43.71,0.098,0.448,0.574,0.029,16805.057,15423.593,,
OECD (Jones et al.),2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2078.383,,827.557,,,,,,,,,,,,,,,,,,,,,,,,,43.46,0.098,0.454,0.58,0.029,15707.351,14497.119,,
OECD (Jones et al.),2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2051.237,,831.146,,,,,,,,,,,,,,,,,,,,,,,,,43.199,0.097,0.46,0.586,0.029,16343.642,14935.593,,
OECD (Jones et al.),2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2098.794,,879.641,,,,,,,,,,,,,,,,,,,,,,,,,42.918,0.097,0.466,0.593,0.03,16274.721,14792.605,,
OECD (Jones et al.),2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2082.321,,893.709,,,,,,,,,,,,,,,,,,,,,,,,,42.629,0.097,0.472,0.599,0.03,16272.371,14644.464,,
OECD (Jones et al.),2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2027.435,,862.798,,,,,,,,,,,,,,,,,,,,,,,,,42.344,0.097,0.477,0.605,0.031,16047.416,14694.979,,
OECD (Jones et al.),2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2035.519,,874.307,,,,,,,,,,,,,,,,,,,,,,,,,42.058,0.096,0.483,0.611,0.031,15927.795,14493.837,,
OECD (Jones et al.),2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016.672,,868.513,,,,,,,,,,,,,,,,,,,,,,,,,41.779,0.096,0.489,0.617,0.031,15716.807,14364.473,,
OECD (Jones et al.),2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1970.925,,859.231,,,,,,,,,,,,,,,,,,,,,,,,,41.516,0.096,0.495,0.622,0.032,15549.329,14182.686,,
OECD (Jones et al.),2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014.331,,878.927,,,,,,,,,,,,,,,,,,,,,,,,,41.256,0.095,0.501,0.628,0.032,15716.622,14180.117,,
OECD (Jones et al.),2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2041.914,,876.708,,,,,,,,,,,,,,,,,,,,,,,,,40.995,0.095,0.506,0.634,0.033,15692.029,14275.114,,
OECD (Jones et al.),2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2034.474,,859.035,,,,,,,,,,,,,,,,,,,,,,,,,40.728,0.095,0.512,0.64,0.033,15342.706,13945.815,,
OECD (Jones et al.),2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1966.619,,853.013,,,,,,,,,,,,,,,,,,,,,,,,,40.463,0.095,0.517,0.645,0.033,14172.241,12795.374,,
OECD (Jones et al.),2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1985.411,,870.143,,,,,,,,,,,,,,,,,,,,,,,,,40.199,0.094,0.522,0.651,0.034,14842.668,13435.305,,
OECD (Jones et al.),2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000.56,,874.68,,,,,,,,,,,,,,,,,,,,,,,,,39.935,0.094,0.528,0.656,0.034,14790.16,13370.989,,
OECD (Jones et al.),2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1966.265,,868.817,,,,,,,,,,,,,,,,,,,,,,,,,39.673,0.094,0.533,0.662,0.035,14307.985,12898.042,,
Upper-middle-income countries,1750,249952452.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper-middle-income countries,1751,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper-middle-income countries,1752,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper-middle-income countries,1753,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper-middle-income countries,1754,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper-middle-income countries,1755,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper-middle-income countries,1756,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper-middle-income countries,1757,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper-middle-income countries,1758,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper-middle-income countries,1759,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper-middle-income countries,1760,272812556.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper-middle-income countries,1761,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper-middle-income countries,1762,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper-middle-income countries,1763,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper-middle-income countries,1764,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper-middle-income countries,1765,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper-middle-income countries,1766,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper-middle-income countries,1767,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper-middle-income countries,1768,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper-middle-income countries,1769,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper-middle-income countries,1770,300132345.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper-middle-income countries,1771,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper-middle-income countries,1772,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper-middle-income countries,1773,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper-middle-income countries,1774,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper-middle-income countries,1775,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper-middle-income countries,1776,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper-middle-income countries,1777,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper-middle-income countries,1778,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper-middle-income countries,1779,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper-middle-income countries,1780,360045492.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper-middle-income countries,1781,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper-middle-income countries,1782,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper-middle-income countries,1783,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper-middle-income countries,1784,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper-middle-income countries,1785,369223537.0,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper-middle-income countries,1786,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper-middle-income countries,1787,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper-middle-income countries,1788,378401582.0,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper-middle-income countries,1789,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper-middle-income countries,1790,387579627.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper-middle-income countries,1791,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper-middle-income countries,1792,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper-middle-income countries,1793,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper-middle-income countries,1794,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper-middle-income countries,1795,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper-middle-income countries,1796,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper-middle-income countries,1797,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper-middle-income countries,1798,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper-middle-income countries,1799,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper-middle-income countries,1800,422643085.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper-middle-income countries,1801,424426509.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper-middle-income countries,1802,426225489.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper-middle-income countries,1803,428040246.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper-middle-income countries,1804,429871010.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper-middle-income countries,1805,431718035.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper-middle-income countries,1806,433581581.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper-middle-income countries,1807,435461931.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper-middle-income countries,1808,437359384.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper-middle-income countries,1809,439274264.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper-middle-income countries,1810,442293181.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper-middle-income countries,1811,445336612.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper-middle-income countries,1812,448784673.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper-middle-income countries,1813,452642348.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper-middle-income countries,1814,456561461.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper-middle-income countries,1815,460542687.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper-middle-income countries,1816,464586735.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper-middle-income countries,1817,468694302.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper-middle-income countries,1818,472866105.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper-middle-income countries,1819,476890074.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper-middle-income countries,1820,480763027.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper-middle-income countries,1821,484478392.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper-middle-income countries,1822,488035117.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper-middle-income countries,1823,491466302.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper-middle-income countries,1824,494945655.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper-middle-income countries,1825,498473717.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper-middle-income countries,1826,502051076.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper-middle-income countries,1827,505678285.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper-middle-income countries,1828,509355946.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper-middle-income countries,1829,512575494.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper-middle-income countries,1830,515333356.0,0.0,0.0,0.006,,,,,,,,,0.0,0.0,,0.006,0.0,,,,0.0,0.006,,0.006,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,0.007,,0.007,,0.0,,0.0,,,,,,,,,,,,,,,,,,,
